run_time,dataset,od,is_valid,size_lhs,size_rhs,mean_time,min_time,quart25_time,median_time,quart75_time,max_time
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,1↑,4↑,2↓,3↓]",True,1,5,00:00:00.0000025,00:00:00.0000016,00:00:00.0000020,00:00:00.0000023,00:00:00.0000025,00:00:00.0001415
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[5↑,0↑,1↓,4↓,2↓] -> [5↑,0↑,3↑]",False,5,3,00:00:00.0000122,00:00:00.0000089,00:00:00.0000103,00:00:00.0000110,00:00:00.0000121,00:00:00.0001831
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[2↓,0↓,1↓,3↓,5↑,4↑] -> [2↓,0↓,3↑,4↑,1↑,5↑]",True,6,6,00:00:00.0000251,00:00:00.0000175,00:00:00.0000203,00:00:00.0000216,00:00:00.0000240,00:00:00.0005238
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↓,5↑,1↑] -> [0↑,5↑,1↑,3↑]",False,4,4,00:00:00.0000120,00:00:00.0000080,00:00:00.0000097,00:00:00.0000103,00:00:00.0000114,00:00:00.0002039
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↑,4↓,3↓,1↓,2↓] -> [0↑,5↑,3↑,4↑,2↑]",False,6,5,00:00:00.0000251,00:00:00.0000176,00:00:00.0000209,00:00:00.0000225,00:00:00.0000248,00:00:00.0003648
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓,2↓,5↓,1↓,3↑] -> [0↑,4↑,5↑,3↑]",True,6,4,00:00:00.0000172,00:00:00.0000120,00:00:00.0000141,00:00:00.0000150,00:00:00.0000164,00:00:00.0004471
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[2↓,0↓,1↓,3↓,5↑,4↑] -> [2↓,0↓,3↑,4↑,1↑,5↑]",False,6,6,00:00:00.0000240,00:00:00.0000172,00:00:00.0000203,00:00:00.0000217,00:00:00.0000238,00:00:00.0002317
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓,3↑,2↑,4↑,5↑] -> [0↑,2↓,5↓]",False,6,3,00:00:00.0000235,00:00:00.0000168,00:00:00.0000197,00:00:00.0000209,00:00:00.0000231,00:00:00.0003802
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,2↓,5↓] -> [0↑,5↓,3↑,4↑]",True,4,4,00:00:00.0000100,00:00:00.0000073,00:00:00.0000086,00:00:00.0000092,00:00:00.0000100,00:00:00.0001880
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↑,2↑,1↑,4↓] -> [0↓,3↓,1↑]",True,5,3,00:00:00.0000191,00:00:00.0000140,00:00:00.0000160,00:00:00.0000171,00:00:00.0000189,00:00:00.0002894
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,2↓,5↓] -> [0↑,5↓,3↑,4↑]",False,4,4,00:00:00.0000100,00:00:00.0000073,00:00:00.0000086,00:00:00.0000091,00:00:00.0000101,00:00:00.0001990
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↑,5↑,3↓] -> [0↓,4↑,1↑,3↑,2↓]",True,4,5,00:00:00.0000177,00:00:00.0000120,00:00:00.0000142,00:00:00.0000151,00:00:00.0000164,00:00:00.0004033
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↑,2↑,1↑,5↓] -> [0↓,4↓,2↓,1↑,3↑]",True,5,5,00:00:00.0000147,00:00:00.0000093,00:00:00.0000113,00:00:00.0000121,00:00:00.0000131,00:00:00.0009385
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,3↓,4↓] -> [0↓,3↓,1↓,2↓]",True,3,4,00:00:00.0000085,00:00:00.0000062,00:00:00.0000073,00:00:00.0000078,00:00:00.0000085,00:00:00.0001864
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↑,3↓,2↑,1↑,4↓] -> [0↑,4↓,2↑,3↑]",False,6,4,00:00:00.0000242,00:00:00.0000173,00:00:00.0000200,00:00:00.0000213,00:00:00.0000235,00:00:00.0003172
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,2↑] -> [0↑,2↓,3↑,1↑,5↓]",True,3,5,00:00:00.0000156,00:00:00.0000114,00:00:00.0000133,00:00:00.0000141,00:00:00.0000155,00:00:00.0003110
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↑] -> [0↑,2↑,3↓,1↑,4↑,5↑]",True,2,6,00:00:00.0000153,00:00:00.0000112,00:00:00.0000130,00:00:00.0000139,00:00:00.0000150,00:00:00.0001765
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,1↓,3↓] -> [0↓,1↓,3↑,4↓,2↓]",False,4,5,00:00:00.0000107,00:00:00.0000074,00:00:00.0000089,00:00:00.0000094,00:00:00.0000102,00:00:00.0002150
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↑,3↑,5↑,2↓] -> [0↓,2↓,4↑,3↓,1↓,5↓]",True,5,6,00:00:00.0000223,00:00:00.0000156,00:00:00.0000182,00:00:00.0000194,00:00:00.0000214,00:00:00.0003046
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↓,4↓] -> [0↑,1↓,5↑,3↑,4↓,2↓]",False,3,6,00:00:00.0000144,00:00:00.0000101,00:00:00.0000122,00:00:00.0000129,00:00:00.0000141,00:00:00.0001568
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓] -> [0↓,2↑]",True,2,2,00:00:00.0000037,00:00:00.0000026,00:00:00.0000031,00:00:00.0000033,00:00:00.0000036,00:00:00.0001500
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,3↓]",True,1,2,00:00:00.0000016,00:00:00.0000011,00:00:00.0000014,00:00:00.0000016,00:00:00.0000019,00:00:00.0000054
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,2↓,3↑,5↑]",True,1,4,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000022,00:00:00.0000258
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,2↑,5↓] -> [0↑,3↓,5↑,2↑,4↑]",True,4,5,00:00:00.0000168,00:00:00.0000124,00:00:00.0000142,00:00:00.0000151,00:00:00.0000165,00:00:00.0002347
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓,2↑,5↑,1↑] -> [0↑,4↑,1↓]",True,5,3,00:00:00.0000140,00:00:00.0000097,00:00:00.0000112,00:00:00.0000119,00:00:00.0000129,00:00:00.0003157
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↑,4↑,3↓,1↓] -> [0↑,3↓]",False,5,2,00:00:00.0000069,00:00:00.0000049,00:00:00.0000058,00:00:00.0000061,00:00:00.0000067,00:00:00.0002232
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,4↑,2↓,3↑]",True,1,4,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000023,00:00:00.0000281
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↑,1↑,2↑,3↓,4↓] -> [0↓,1↓]",False,6,2,00:00:00.0000071,00:00:00.0000051,00:00:00.0000059,00:00:00.0000063,00:00:00.0000068,00:00:00.0002305
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓,3↓] -> [0↓,1↑,3↑,4↑,2↓,5↑]",True,3,6,00:00:00.0000091,00:00:00.0000062,00:00:00.0000074,00:00:00.0000079,00:00:00.0000086,00:00:00.0003132
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,4↑]",False,1,2,00:00:00.0000016,00:00:00.0000010,00:00:00.0000013,00:00:00.0000015,00:00:00.0000018,00:00:00.0000081
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↑,1↓,5↑] -> [0↑,5↑,4↓,3↓]",True,4,4,00:00:00.0000217,00:00:00.0000146,00:00:00.0000170,00:00:00.0000181,00:00:00.0000200,00:00:00.0004038
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,5↑,2↑] -> [0↓,3↑,5↓,2↑]",False,4,4,00:00:00.0000166,00:00:00.0000114,00:00:00.0000135,00:00:00.0000144,00:00:00.0000158,00:00:00.0003083
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,4↑]",True,1,2,00:00:00.0000019,00:00:00.0000010,00:00:00.0000013,00:00:00.0000015,00:00:00.0000018,00:00:00.0002086
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,1↓,3↓] -> [0↓,1↓,3↑,4↓,2↓]",True,4,5,00:00:00.0000102,00:00:00.0000074,00:00:00.0000088,00:00:00.0000094,00:00:00.0000102,00:00:00.0002013
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,2↓]",False,1,2,00:00:00.0000017,00:00:00.0000011,00:00:00.0000013,00:00:00.0000015,00:00:00.0000018,00:00:00.0000220
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,1↓,2↓]",True,1,3,00:00:00.0000018,00:00:00.0000012,00:00:00.0000015,00:00:00.0000018,00:00:00.0000020,00:00:00.0000158
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,3↓,1↓,2↓,5↑,4↓]",True,1,6,00:00:00.0000026,00:00:00.0000017,00:00:00.0000023,00:00:00.0000025,00:00:00.0000028,00:00:00.0000242
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓] -> [0↑,3↓,2↓,5↓,4↓,1↓]",False,2,6,00:00:00.0000159,00:00:00.0000110,00:00:00.0000131,00:00:00.0000140,00:00:00.0000153,00:00:00.0003304
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓] -> [0↑,4↑,5↓,1↑]",False,2,4,00:00:00.0000053,00:00:00.0000033,00:00:00.0000040,00:00:00.0000043,00:00:00.0000047,00:00:00.0004308
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑] -> [0↑,5↑,1↑]",False,2,3,00:00:00.0000067,00:00:00.0000047,00:00:00.0000057,00:00:00.0000061,00:00:00.0000066,00:00:00.0002526
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,3↓]",False,1,2,00:00:00.0000016,00:00:00.0000011,00:00:00.0000013,00:00:00.0000015,00:00:00.0000018,00:00:00.0000155
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[5↑,0↑,1↓,4↓,2↓] -> [5↑,0↑,3↑]",True,5,3,00:00:00.0000119,00:00:00.0000087,00:00:00.0000104,00:00:00.0000111,00:00:00.0000121,00:00:00.0001056
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,2↓] -> [0↓,1↓,3↑]",False,2,3,00:00:00.0000060,00:00:00.0000042,00:00:00.0000051,00:00:00.0000055,00:00:00.0000061,00:00:00.0001110
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓] -> [0↑,5↑,1↓,2↓,3↑]",True,2,5,00:00:00.0000053,00:00:00.0000036,00:00:00.0000044,00:00:00.0000047,00:00:00.0000052,00:00:00.0002186
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,1↑] -> [0↑,4↓,3↓,5↓]",False,3,4,00:00:00.0000090,00:00:00.0000065,00:00:00.0000076,00:00:00.0000081,00:00:00.0000088,00:00:00.0002973
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↓,4↑,1↑,2↑,3↑] -> [0↓,5↑,3↑,4↑,1↑]",False,6,5,00:00:00.0000153,00:00:00.0000107,00:00:00.0000128,00:00:00.0000136,00:00:00.0000149,00:00:00.0002280
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,5↓,3↓,1↑] -> [0↓,3↑,1↑,5↓]",False,5,4,00:00:00.0000157,00:00:00.0000114,00:00:00.0000133,00:00:00.0000141,00:00:00.0000152,00:00:00.0002262
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↑,3↑,2↑] -> [0↑,4↑,1↓,5↑]",True,4,4,00:00:00.0000148,00:00:00.0000107,00:00:00.0000123,00:00:00.0000132,00:00:00.0000145,00:00:00.0002777
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↑,3↑] -> [0↑,5↓,4↓]",False,3,3,00:00:00.0000116,00:00:00.0000084,00:00:00.0000098,00:00:00.0000103,00:00:00.0000112,00:00:00.0002656
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↑,2↓] -> [0↓,1↑,4↓,2↓,5↑,3↓]",False,3,6,00:00:00.0000075,00:00:00.0000052,00:00:00.0000062,00:00:00.0000066,00:00:00.0000073,00:00:00.0002781
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↑,5↑,3↓] -> [0↓,4↑,1↑,3↑,2↓]",False,4,5,00:00:00.0000172,00:00:00.0000124,00:00:00.0000142,00:00:00.0000151,00:00:00.0000165,00:00:00.0002729
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓] -> [0↓,5↓,4↑,3↓,2↓]",False,2,5,00:00:00.0000135,00:00:00.0000094,00:00:00.0000112,00:00:00.0000119,00:00:00.0000130,00:00:00.0003535
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,1↓,2↓]",False,1,3,00:00:00.0000020,00:00:00.0000012,00:00:00.0000015,00:00:00.0000018,00:00:00.0000021,00:00:00.0001653
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↑,1↓,5↑] -> [0↑,5↑,4↓,3↓]",False,4,4,00:00:00.0000202,00:00:00.0000147,00:00:00.0000169,00:00:00.0000179,00:00:00.0000196,00:00:00.0003108
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,1↑,4↑,2↓,3↓]",False,1,5,00:00:00.0000033,00:00:00.0000016,00:00:00.0000020,00:00:00.0000023,00:00:00.0000025,00:00:00.0003693
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓] -> [0↑,4↑,5↓,1↑]",True,2,4,00:00:00.0000050,00:00:00.0000033,00:00:00.0000040,00:00:00.0000042,00:00:00.0000047,00:00:00.0003742
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑] -> [0↑,5↑,1↑]",True,2,3,00:00:00.0000070,00:00:00.0000048,00:00:00.0000057,00:00:00.0000061,00:00:00.0000066,00:00:00.0002394
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,3↓,1↓,4↑,2↑] -> [0↑,1↓,2↓,5↑,3↑,4↓]",False,5,6,00:00:00.0000400,00:00:00.0000284,00:00:00.0000333,00:00:00.0000356,00:00:00.0000395,00:00:00.0003885
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,4↑,2↓,3↑]",False,1,4,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000023,00:00:00.0000232
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓,5↑,3↓] -> [0↓,4↑]",False,4,2,00:00:00.0000099,00:00:00.0000066,00:00:00.0000077,00:00:00.0000082,00:00:00.0000089,00:00:00.0004260
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,2↓,4↑,5↓,1↑,3↑] -> [0↓,5↑,3↑,2↓,1↑,4↑]",True,6,6,00:00:00.0000246,00:00:00.0000179,00:00:00.0000208,00:00:00.0000222,00:00:00.0000248,00:00:00.0003029
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓,2↑,4↑,5↑] -> [0↓,1↓,2↓,4↑,3↓,5↑]",False,5,6,00:00:00.0000145,00:00:00.0000096,00:00:00.0000114,00:00:00.0000122,00:00:00.0000133,00:00:00.0006998
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,3↓] -> [0↑,3↑,1↑]",False,2,3,00:00:00.0000039,00:00:00.0000029,00:00:00.0000034,00:00:00.0000036,00:00:00.0000040,00:00:00.0000793
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,5↓,3↑,2↑,1↑]",False,1,5,00:00:00.0000025,00:00:00.0000015,00:00:00.0000021,00:00:00.0000023,00:00:00.0000025,00:00:00.0001100
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↑,2↓] -> [0↓,1↑,4↓,2↓,5↑,3↓]",True,3,6,00:00:00.0000077,00:00:00.0000052,00:00:00.0000062,00:00:00.0000066,00:00:00.0000073,00:00:00.0002652
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓] -> [0↓,2↑]",False,2,2,00:00:00.0000038,00:00:00.0000026,00:00:00.0000031,00:00:00.0000033,00:00:00.0000036,00:00:00.0001363
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↓,4↑,3↑] -> [0↑,2↓,1↓,3↓,4↑]",True,4,5,00:00:00.0000171,00:00:00.0000122,00:00:00.0000142,00:00:00.0000151,00:00:00.0000165,00:00:00.0002820
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓,2↓,5↓,1↓,3↑] -> [0↑,4↑,5↑,3↑]",False,6,4,00:00:00.0000172,00:00:00.0000119,00:00:00.0000142,00:00:00.0000151,00:00:00.0000165,00:00:00.0003052
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↓,4↑,3↓] -> [0↑,5↑,3↑,1↑]",False,4,4,00:00:00.0000252,00:00:00.0000177,00:00:00.0000205,00:00:00.0000220,00:00:00.0000245,00:00:00.0003063
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↑,4↓] -> [0↑,5↓,4↑,2↓,1↑,3↓]",True,3,6,00:00:00.0000177,00:00:00.0000122,00:00:00.0000146,00:00:00.0000155,00:00:00.0000170,00:00:00.0003105
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓,4↑,5↑,2↑] -> [0↑,2↓,3↓]",False,5,3,00:00:00.0000206,00:00:00.0000148,00:00:00.0000170,00:00:00.0000181,00:00:00.0000198,00:00:00.0003995
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,2↑,1↓,4↑,3↑,5↓] -> [0↑,2↑,5↑,3↑]",True,6,4,00:00:00.0000262,00:00:00.0000171,00:00:00.0000205,00:00:00.0000219,00:00:00.0000241,00:00:00.0004705
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,1↓,3↓,5↓]",False,1,4,00:00:00.0000025,00:00:00.0000014,00:00:00.0000018,00:00:00.0000021,00:00:00.0000023,00:00:00.0003071
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,1↑] -> [0↑,4↓,3↓,5↓]",True,3,4,00:00:00.0000096,00:00:00.0000065,00:00:00.0000076,00:00:00.0000082,00:00:00.0000088,00:00:00.0002505
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,2↓] -> [0↓,1↓,3↑]",True,2,3,00:00:00.0000064,00:00:00.0000045,00:00:00.0000052,00:00:00.0000055,00:00:00.0000060,00:00:00.0002503
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↑,1↑,2↑,3↓,4↓] -> [0↓,1↓]",True,6,2,00:00:00.0000070,00:00:00.0000051,00:00:00.0000059,00:00:00.0000063,00:00:00.0000068,00:00:00.0002546
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓,2↑,5↑,1↑] -> [0↑,4↑,1↓]",False,5,3,00:00:00.0000148,00:00:00.0000096,00:00:00.0000112,00:00:00.0000120,00:00:00.0000132,00:00:00.0003933
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,3↓,1↓,2↓,5↑,4↓]",False,1,6,00:00:00.0000027,00:00:00.0000016,00:00:00.0000023,00:00:00.0000025,00:00:00.0000028,00:00:00.0001248
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓] -> [0↑,3↓,2↓,5↓,4↓,1↓]",True,2,6,00:00:00.0000168,00:00:00.0000109,00:00:00.0000131,00:00:00.0000140,00:00:00.0000153,00:00:00.0003441
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,4↑]",True,1,2,00:00:00.0000016,00:00:00.0000011,00:00:00.0000013,00:00:00.0000015,00:00:00.0000018,00:00:00.0000226
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↓,2↑,1↑,5↑] -> [0↑,2↓,1↑,4↑,5↓,3↓]",True,5,6,00:00:00.0000219,00:00:00.0000151,00:00:00.0000176,00:00:00.0000187,00:00:00.0000203,00:00:00.0005148
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,3↓,4↓,5↑,1↑,2↓] -> [0↑,3↑,4↓,2↑,1↓]",False,6,5,00:00:00.0000291,00:00:00.0000196,00:00:00.0000237,00:00:00.0000252,00:00:00.0000278,00:00:00.0004892
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,5↑,2↑] -> [0↓,3↑,5↓,2↑]",True,4,4,00:00:00.0000167,00:00:00.0000117,00:00:00.0000134,00:00:00.0000143,00:00:00.0000155,00:00:00.0003483
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,5↓,4↓]",True,1,3,00:00:00.0000019,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000021,00:00:00.0000228
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↓,4↑,1↑,3↓,2↓] -> [0↓,2↑,4↓,1↓,3↑]",True,6,5,00:00:00.0000418,00:00:00.0000296,00:00:00.0000353,00:00:00.0000377,00:00:00.0000420,00:00:00.0004535
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↑,3↑,2↑] -> [0↑,4↑,1↓,5↑]",False,4,4,00:00:00.0000146,00:00:00.0000104,00:00:00.0000124,00:00:00.0000132,00:00:00.0000143,00:00:00.0004496
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,2↑,1↓] -> [0↓,3↓,1↓,2↑,5↑]",False,3,5,00:00:00.0000102,00:00:00.0000070,00:00:00.0000084,00:00:00.0000089,00:00:00.0000096,00:00:00.0002214
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,3↓] -> [0↓,4↑]",True,2,2,00:00:00.0000037,00:00:00.0000027,00:00:00.0000031,00:00:00.0000033,00:00:00.0000036,00:00:00.0002211
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↑] -> [0↑,2↑,1↓,4↑]",True,2,4,00:00:00.0000082,00:00:00.0000051,00:00:00.0000060,00:00:00.0000064,00:00:00.0000070,00:00:00.0006839
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↓,3↓] -> [0↓,1↑,3↑,4↑,2↓,5↑]",False,3,6,00:00:00.0000091,00:00:00.0000060,00:00:00.0000074,00:00:00.0000078,00:00:00.0000085,00:00:00.0002440
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,3↑,2↓] -> [0↑,1↓,2↑,3↓,4↑]",True,3,5,00:00:00.0000155,00:00:00.0000107,00:00:00.0000128,00:00:00.0000136,00:00:00.0000149,00:00:00.0003802
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓] -> [0↓,2↓,5↑,3↑,1↓,4↓]",False,1,6,00:00:00.0000029,00:00:00.0000017,00:00:00.0000022,00:00:00.0000024,00:00:00.0000026,00:00:00.0004452
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,5↓,1↓,2↓] -> [0↑,2↑]",True,4,2,00:00:00.0000094,00:00:00.0000063,00:00:00.0000075,00:00:00.0000080,00:00:00.0000087,00:00:00.0002708
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↑,2↓,5↓,3↓,4↓] -> [0↑,5↓,1↑,3↑,2↑]",False,6,5,00:00:00.0000288,00:00:00.0000185,00:00:00.0000224,00:00:00.0000237,00:00:00.0000262,00:00:00.0004542
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,1↑,5↑,4↑] -> [0↓,5↓,2↑,3↑,1↑]",True,4,5,00:00:00.0000218,00:00:00.0000149,00:00:00.0000175,00:00:00.0000187,00:00:00.0000205,00:00:00.0007941
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,1↓,4↑,5↑,2↑] -> [0↑,2↓,3↓]",True,5,3,00:00:00.0000199,00:00:00.0000147,00:00:00.0000170,00:00:00.0000182,00:00:00.0000198,00:00:00.0002064
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑,4↑,2↑,5↓] -> [0↑,3↓,5↑,2↑,4↑]",False,4,5,00:00:00.0000166,00:00:00.0000122,00:00:00.0000142,00:00:00.0000151,00:00:00.0000164,00:00:00.0002304
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,2↓,4↑,5↓,1↑,3↑] -> [0↓,5↑,3↑,2↓,1↑,4↑]",False,6,6,00:00:00.0000248,00:00:00.0000174,00:00:00.0000208,00:00:00.0000223,00:00:00.0000247,00:00:00.0005717
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↑] -> [0↑,5↓,3↑,2↑,4↑,1↓]",False,1,6,00:00:00.0000026,00:00:00.0000017,00:00:00.0000023,00:00:00.0000025,00:00:00.0000027,00:00:00.0000161
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,4↓,5↓,3↓,1↑] -> [0↓,3↑,1↑,5↓]",True,5,4,00:00:00.0000168,00:00:00.0000114,00:00:00.0000133,00:00:00.0000141,00:00:00.0000155,00:00:00.0003427
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,3↓] -> [0↓,4↑]",False,2,2,00:00:00.0000036,00:00:00.0000027,00:00:00.0000031,00:00:00.0000033,00:00:00.0000036,00:00:00.0001386
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↓,4↑,1↑,2↑,3↑] -> [0↓,5↑,3↑,4↑,1↑]",True,6,5,00:00:00.0000161,00:00:00.0000110,00:00:00.0000129,00:00:00.0000137,00:00:00.0000152,00:00:00.0003949
2024-02-07T10:51:05.3689014Z,"geneea/typ_organu.csv","[0↓,5↓,2↓,1↓,4↓,3↓] -> [0↓,3↓,5↑,2↓,1↓]",False,6,5,00:00:00.0000224,00:00:00.0000155,00:00:00.0000183,00:00:00.0000196,00:00:00.0000219,00:00:00.0004031
